beta_e_phys,gamma_exch_phys,gamma_drain_phys,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,Li7_OK,Li_total_OK,A7_flipped,ACCEPTED,chi_sum
1.05,0.52,0.29,2.5263682500000002e-05,0.24365,1.2589614243323443e-10,0.0,1.2589614243323443e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.2051928783382779,0.2051928783382779,True,True,True,True,True,True,0.44394409000988144
1.05,0.52,0.31,2.5263682500000002e-05,0.24365,1.2369387755102042e-10,0.0,1.2369387755102042e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.3153061224489787,0.3153061224489787,True,True,True,True,True,True,0.664170578231283
1.05,0.52,0.33,2.5263682500000002e-05,0.24365,1.2156733524355304e-10,0.0,1.2156733524355304e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.42163323782234774,0.42163323782234774,True,True,True,True,True,True,0.8768248089780211
1.05,0.52,0.35,2.5263682500000002e-05,0.24365,1.1951267605633803e-10,0.0,1.1951267605633803e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.5243661971830978,0.5243661971830978,True,True,True,True,True,True,1.0822907276995213
1.05,0.54,0.15,2.5263682500000002e-05,0.24365,1.457127118644068e-10,0.0,1.457127118644068e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.78563559322034,0.78563559322034,True,True,True,True,True,True,1.6048295197740057
1.05,0.54,0.17,2.5263682500000002e-05,0.24365,1.4280813953488374e-10,0.0,1.4280813953488374e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.6404069767441877,0.6404069767441877,True,True,True,True,True,True,1.314372286821701
1.05,0.54,0.19,2.5263682500000002e-05,0.24365,1.4001710097719871e-10,0.0,1.4001710097719871e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.5008550488599361,0.5008550488599361,True,True,True,True,True,True,1.0352684310531979
1.05,0.54,0.21,2.5263682500000002e-05,0.24365,1.3733306709265178e-10,0.0,1.3733306709265178e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.36665335463258925,0.36665335463258925,True,True,True,True,True,True,0.7668650425985042
1.05,0.54,0.23,2.5263682500000002e-05,0.24365,1.3475e-10,0.0,1.3475e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.2375000000000005,0.2375000000000005,True,True,True,True,True,True,0.5085583333333266
1.05,0.54,0.25,2.5263682500000002e-05,0.24365,1.322623076923077e-10,0.0,1.322623076923077e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.11311538461538484,0.11311538461538484,True,True,True,True,True,True,0.25978910256409526
1.05,0.54,0.27,2.5263682500000002e-05,0.24365,1.2986480362537764e-10,0.0,1.2986480362537764e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.0067598187311174625,0.0067598187311174625,True,True,True,True,True,True,0.04707797079556053
1.05,0.54,0.29,2.5263682500000002e-05,0.24365,1.2755267062314542e-10,0.0,1.2755267062314542e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.12236646884272868,0.12236646884272868,True,True,True,True,True,True,0.278291271018783
1.05,0.54,0.31,2.5263682500000002e-05,0.24365,1.2532142857142858e-10,0.0,1.2532142857142858e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.23392857142857063,0.23392857142857063,True,True,True,True,True,True,0.5014154761904669
1.05,0.54,0.33,2.5263682500000002e-05,0.24365,1.2316690544412608e-10,0.0,1.2316690544412608e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.34165472779369543,0.34165472779369543,True,True,True,True,True,True,0.7168677889207165
1.05,0.54,0.35,2.5263682500000002e-05,0.24365,1.2108521126760565e-10,0.0,1.2108521126760565e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.44573943661971727,0.44573943661971727,True,True,True,True,True,True,0.9250372065727601
