beta_e_phys,gamma_exch_phys,gamma_drain_phys,B_eff,E_ind,em_scale,be7_scale,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,passes_Li7,passes_Li_total,passes_all,chi_sum,em_softness
0.98,1.13,0.56,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.259188736842105e-10,0.0,1.259188736842105e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.20405631578947514,0.20405631578947514,True,True,True,True,True,0.7355645322456348,0.5555555555555556
0.98,1.13,0.58,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2413700283018867e-10,0.0,1.2413700283018867e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.29314985849056624,0.29314985849056624,True,True,True,True,True,0.9137516176478171,0.5555555555555556
0.98,1.13,0.6,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2240485860465115e-10,0.0,1.2240485860465115e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.379757069767442,0.379757069767442,True,True,True,True,True,1.0869660402015684,0.5555555555555556
0.98,1.13,0.62,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2072038807339448e-10,0.0,1.2072038807339448e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.46398059633027533,0.46398059633027533,True,True,True,True,True,1.2554130933272352,0.5555555555555556
0.98,1.13,0.64,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1908164977375563e-10,0.0,1.1908164977375563e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.5459175113122179,0.5459175113122179,True,True,True,True,True,1.4192869232911203,0.5555555555555556
0.98,1.13,0.66,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1748680624999996e-10,0.0,1.1748680624999996e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6256596875000013,0.6256596875000013,True,True,True,True,True,1.5787712756666872,0.5555555555555556
0.98,1.13,0.68,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1593411718061672e-10,0.0,1.1593411718061672e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7032941409691635,0.7032941409691635,True,True,True,True,True,1.7340401826050116,0.5555555555555556
0.98,1.13,0.7,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1442193304347826e-10,0.0,1.1442193304347826e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7789033478260867,0.7789033478260867,True,True,True,True,True,1.885258596318858,0.5555555555555556
0.98,1.13,0.72,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1294868927038625e-10,0.0,1.1294868927038625e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.8525655364806872,0.8525655364806872,True,True,True,True,True,2.0325829736280587,0.5555555555555556
0.98,1.15,0.56,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2710121052631579e-10,0.0,1.2710121052631579e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.14493947368421028,0.14493947368421028,True,True,True,True,True,0.6173308480351051,0.5555555555555556
0.98,1.15,0.58,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2530260849056603e-10,0.0,1.2530260849056603e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.234869575471698,0.234869575471698,True,True,True,True,True,0.7971910516100806,0.5555555555555556
0.98,1.15,0.6,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.235542e-10,0.0,1.235542e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.3222899999999997,0.3222899999999997,True,True,True,True,True,0.972031900666684,0.5555555555555556
0.98,1.15,0.62,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.218539128440367e-10,0.0,1.218539128440367e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.4073043577981646,0.4073043577981646,True,True,True,True,True,1.1420606162630136,0.5555555555555556
0.98,1.15,0.64,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.2019978733031674e-10,0.0,1.2019978733031674e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.4900106334841627,0.4900106334841627,True,True,True,True,True,1.30747316763501,0.5555555555555556
0.98,1.15,0.66,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1858996875e-10,0.0,1.1858996875e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.5705015625000001,0.5705015625000001,True,True,True,True,True,1.4684550256666846,0.5555555555555556
0.98,1.15,0.68,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1702270044052864e-10,0.0,1.1702270044052864e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.6488649779735676,0.6488649779735676,True,True,True,True,True,1.6251818566138196,0.5555555555555556
0.98,1.15,0.7,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1549631739130434e-10,0.0,1.1549631739130434e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7251841304347824,0.7251841304347824,True,True,True,True,True,1.7778201615362492,0.5555555555555556
0.98,1.15,0.72,0.4,0.2,0.904,0.872,2.5338235570200005e-05,0.24400000000000002,1.1400924034334766e-10,0.0,1.1400924034334766e-10,1.007952,0.997976,True,True,True,0.22745190066668167,0.10000000000000286,0.7995379828326168,0.7995379828326168,True,True,True,True,True,1.926527866331918,0.5555555555555556
0.99,1.03,0.56,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2036938421052633e-10,0.0,1.2036938421052633e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.48153078947368294,0.48153078947368294,True,True,True,True,True,1.2887908626140507,0.5555555555555556
0.99,1.03,0.58,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1866604386792454e-10,0.0,1.1866604386792454e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.5666978066037724,0.5666978066037724,True,True,True,True,True,1.4591248968742296,0.5555555555555556
0.99,1.03,0.6,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1701023860465118e-10,0.0,1.1701023860465118e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.6494880697674407,0.6494880697674407,True,True,True,True,True,1.6247054232015663,0.5555555555555556
0.99,1.03,0.62,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1540000596330275e-10,0.0,1.1540000596330275e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.729999701834862,0.729999701834862,True,True,True,True,True,1.7857286873364089,0.5555555555555556
0.99,1.03,0.64,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1383349004524887e-10,0.0,1.1383349004524887e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.8083254977375561,0.8083254977375561,True,True,True,True,True,1.9423802791417972,0.5555555555555556
0.99,1.03,0.66,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1230893437500001e-10,0.0,1.1230893437500001e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.8845532812499992,0.8845532812499992,True,True,True,True,True,2.094835846166683,0.5555555555555556
0.99,1.03,0.68,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1082467533039648e-10,0.0,1.1082467533039648e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.9587662334801758,0.9587662334801758,True,True,True,True,True,2.2432617506270365,0.5555555555555556
0.99,1.03,0.7,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.0937913608695655e-10,0.0,1.0937913608695655e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,1.031043195652172,1.031043195652172,True,True,False,False,False,2.3878156749710286,0.5555555555555556
0.99,1.03,0.72,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.0797082103004293e-10,0.0,1.0797082103004293e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,1.101458948497853,1.101458948497853,True,True,False,False,False,2.5286471806623907,0.5555555555555556
0.99,1.05,0.56,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2155528947368418e-10,0.0,1.2155528947368418e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.4222355263157904,0.4222355263157904,True,True,True,True,True,1.1702003362982656,0.5555555555555556
0.99,1.05,0.58,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1983516745283018e-10,0.0,1.1983516745283018e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.5082416273584904,0.5082416273584904,True,True,True,True,True,1.3422125383836656,0.5555555555555556
0.99,1.05,0.6,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1816304883720928e-10,0.0,1.1816304883720928e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.5918475581395354,0.5918475581395354,True,True,True,True,True,1.5094243999457557,0.5555555555555556
0.99,1.05,0.62,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1653695183486235e-10,0.0,1.1653695183486235e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.673152408256882,0.673152408256882,True,True,True,True,True,1.6720341001804488,0.5555555555555556
0.99,1.05,0.64,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1495500226244343e-10,0.0,1.1495500226244343e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.7522498868778283,0.7522498868778283,True,True,True,True,True,1.8302290574223417,0.5555555555555556
0.99,1.05,0.66,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.134154263392857e-10,0.0,1.134154263392857e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.8292286830357147,0.8292286830357147,True,True,True,True,True,1.9841866497381142,0.5555555555555556
0.99,1.05,0.68,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1191654405286343e-10,0.0,1.1191654405286343e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.9041727973568282,0.9041727973568282,True,True,True,True,True,2.1340748783803414,0.5555555555555556
0.99,1.05,0.7,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1045676304347824e-10,0.0,1.1045676304347824e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.9771618478260876,0.9771618478260876,True,True,True,True,True,2.28005297931886,0.5555555555555556
0.99,1.05,0.72,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.0903457296137337e-10,0.0,1.0903457296137337e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,1.048271351931331,1.048271351931331,True,True,False,False,False,2.4222719875293466,0.5555555555555556
0.99,1.07,0.56,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.227411947368421e-10,0.0,1.227411947368421e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.36294026315789407,0.36294026315789407,True,True,True,True,True,1.051609809982473,0.5555555555555556
0.99,1.07,0.58,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2100429103773587e-10,0.0,1.2100429103773587e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.44978544811320587,0.44978544811320587,True,True,True,True,True,1.2253001798930967,0.5555555555555556
0.99,1.07,0.6,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1931585906976744e-10,0.0,1.1931585906976744e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.5342070465116276,0.5342070465116276,True,True,True,True,True,1.3941433766899403,0.5555555555555556
0.99,1.07,0.62,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1767389770642203e-10,0.0,1.1767389770642203e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.6163051146788983,0.6163051146788983,True,True,True,True,True,1.5583395130244813,0.5555555555555556
0.99,1.07,0.64,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1607651447963803e-10,0.0,1.1607651447963803e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.6961742760180979,0.6961742760180979,True,True,True,True,True,1.7180778357028808,0.5555555555555556
0.99,1.07,0.66,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1452191830357145e-10,0.0,1.1452191830357145e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.773904084821427,0.773904084821427,True,True,True,True,True,1.873537453309539,0.5555555555555556
0.99,1.07,0.68,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1300841277533042e-10,0.0,1.1300841277533042e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.8495793612334787,0.8495793612334787,True,True,True,True,True,2.0248880061336423,0.5555555555555556
0.99,1.07,0.7,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1153439000000003e-10,0.0,1.1153439000000003e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.9232804999999982,0.9232804999999982,True,True,True,True,True,2.172290283666681,0.5555555555555556
0.99,1.07,0.72,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1009832489270389e-10,0.0,1.1009832489270389e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.995083755364805,0.995083755364805,True,True,True,True,True,2.315896794396295,0.5555555555555556
0.99,1.09,0.56,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2392709999999999e-10,0.0,1.2392709999999999e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.3036450000000003,0.3036450000000003,True,True,True,True,True,0.9330192836666854,0.5555555555555556
0.99,1.09,0.58,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.221734146226415e-10,0.0,1.221734146226415e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.3913292688679252,0.3913292688679252,True,True,True,True,True,1.1083878214025353,0.5555555555555556
0.99,1.09,0.6,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2046866930232557e-10,0.0,1.2046866930232557e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.4765665348837211,0.4765665348837211,True,True,True,True,True,1.278862353434127,0.5555555555555556
0.99,1.09,0.62,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1881084357798165e-10,0.0,1.1881084357798165e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.559457821100917,0.559457821100917,True,True,True,True,True,1.444644925868519,0.5555555555555556
0.99,1.09,0.64,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1719802669683257e-10,0.0,1.1719802669683257e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.6400986651583713,0.6400986651583713,True,True,True,True,True,1.6059266139834274,0.5555555555555556
0.99,1.09,0.66,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1562841026785713e-10,0.0,1.1562841026785713e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.7185794866071432,0.7185794866071432,True,True,True,True,True,1.7628882568809714,0.5555555555555556
0.99,1.09,0.68,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1410028149779734e-10,0.0,1.1410028149779734e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.7949859251101323,0.7949859251101323,True,True,True,True,True,1.9157011338869494,0.5555555555555556
0.99,1.09,0.7,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1261201695652173e-10,0.0,1.1261201695652173e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.8693991521739133,0.8693991521739133,True,True,True,True,True,2.0645275880145113,0.5555555555555556
0.99,1.09,0.72,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1116207682403433e-10,0.0,1.1116207682403433e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.941896158798283,0.941896158798283,True,True,True,True,True,2.209521601263251,0.5555555555555556
0.99,1.11,0.56,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.251130052631579e-10,0.0,1.251130052631579e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.24434973684210518,0.24434973684210518,True,True,True,True,True,0.8144287573508951,0.5555555555555556
0.99,1.11,0.58,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2334253820754718e-10,0.0,1.2334253820754718e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.3328730896226406,0.3328730896226406,True,True,True,True,True,0.991475462911966,0.5555555555555556
0.99,1.11,0.6,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2162147953488373e-10,0.0,1.2162147953488373e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.4189260232558133,0.4189260232558133,True,True,True,True,True,1.1635813301783116,0.5555555555555556
0.99,1.11,0.62,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.199477894495413e-10,0.0,1.199477894495413e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.5026105275229344,0.5026105275229344,True,True,True,True,True,1.3309503387125536,0.5555555555555556
0.99,1.11,0.64,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1831953891402715e-10,0.0,1.1831953891402715e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.5840230542986422,0.5840230542986422,True,True,True,True,True,1.4937753922639692,0.5555555555555556
0.99,1.11,0.66,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1673490223214286e-10,0.0,1.1673490223214286e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.6632548883928568,0.6632548883928568,True,True,True,True,True,1.6522390604523984,0.5555555555555556
0.99,1.11,0.68,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1519215022026433e-10,0.0,1.1519215022026433e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.7403924889867829,0.7403924889867829,True,True,True,True,True,1.8065142616402508,0.5555555555555556
0.99,1.11,0.7,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1368964391304349e-10,0.0,1.1368964391304349e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.8155178043478251,0.8155178043478251,True,True,True,True,True,1.9567648923623349,0.5555555555555556
0.99,1.11,0.72,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1222582875536481e-10,0.0,1.1222582875536481e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.8887085622317591,0.8887085622317591,True,True,True,True,True,2.103146408130203,0.5555555555555556
0.99,1.13,0.56,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2629891052631574e-10,0.0,1.2629891052631574e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.18505447368421268,0.18505447368421268,True,True,True,True,True,0.6958382310351102,0.5555555555555556
0.99,1.13,0.58,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2451166179245282e-10,0.0,1.2451166179245282e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.2744169103773586,0.2744169103773586,True,True,True,True,True,0.874563104421402,0.5555555555555556
0.99,1.13,0.6,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2277428976744183e-10,0.0,1.2277428976744183e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.36128551162790806,0.36128551162790806,True,True,True,True,True,1.048300306922501,0.5555555555555556
0.99,1.13,0.62,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.210847353211009e-10,0.0,1.210847353211009e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.4457632339449546,0.4457632339449546,True,True,True,True,True,1.217255751556594,0.5555555555555556
0.99,1.13,0.64,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.194410511312217e-10,0.0,1.194410511312217e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.5279474434389143,0.5279474434389143,True,True,True,True,True,1.3816241705445136,0.5555555555555556
0.99,1.13,0.66,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1784139419642856e-10,0.0,1.1784139419642856e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.6079302901785717,0.6079302901785717,True,True,True,True,True,1.5415898640238281,0.5555555555555556
0.99,1.13,0.68,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1628401894273126e-10,0.0,1.1628401894273126e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.6857990528634366,0.6857990528634366,True,True,True,True,True,1.6973273893935579,0.5555555555555556
0.99,1.13,0.7,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.147672708695652e-10,0.0,1.147672708695652e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.7616364565217395,0.7616364565217395,True,True,True,True,True,1.8490021967101637,0.5555555555555556
0.99,1.13,0.72,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1328958068669528e-10,0.0,1.1328958068669528e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.8355209656652358,0.8355209656652358,True,True,True,True,True,1.9967712149971564,0.5555555555555556
0.99,1.15,0.56,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2748481578947366e-10,0.0,1.2748481578947366e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.1257592105263163,0.1257592105263163,True,True,True,True,True,0.5772477047193174,0.5555555555555556
0.99,1.15,0.58,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2568078537735848e-10,0.0,1.2568078537735848e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.21596073113207537,0.21596073113207537,True,True,True,True,True,0.7576507459308356,0.5555555555555556
0.99,1.15,0.6,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2392709999999999e-10,0.0,1.2392709999999999e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.3036450000000003,0.3036450000000003,True,True,True,True,True,0.9330192836666854,0.5555555555555556
0.99,1.15,0.62,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.2222168119266055e-10,0.0,1.2222168119266055e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.3889159403669721,0.3889159403669721,True,True,True,True,True,1.1035611644006291,0.5555555555555556
0.99,1.15,0.64,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.205625633484163e-10,0.0,1.205625633484163e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.47187183257918514,0.47187183257918514,True,True,True,True,True,1.2694729488250551,0.5555555555555556
0.99,1.15,0.66,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1894788616071429e-10,0.0,1.1894788616071429e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.5526056919642852,0.5526056919642852,True,True,True,True,True,1.4309406675952552,0.5555555555555556
0.99,1.15,0.68,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1737588766519822e-10,0.0,1.1737588766519822e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.6312056167400883,0.6312056167400883,True,True,True,True,True,1.5881405171468614,0.5555555555555556
0.99,1.15,0.7,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1584489782608695e-10,0.0,1.1584489782608695e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.7077551086956521,0.7077551086956521,True,True,True,True,True,1.741239501057989,0.5555555555555556
0.99,1.15,0.72,0.4,0.2,0.904,0.872,2.5336968785100006e-05,0.24401,1.1435333261802574e-10,0.0,1.1435333261802574e-10,1.009976,1.000988,True,True,True,0.22322928366668637,0.10249999999999843,0.7823333690987125,0.7823333690987125,True,True,True,True,True,1.89039602186411,0.5555555555555556
1.0,1.03,0.56,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.2073157894736843e-10,0.0,1.2073157894736843e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,0.46342105263157807,0.46342105263157807,True,True,True,True,True,1.250848771929837,0.5555555555555556
1.0,1.03,0.58,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.190231132075472e-10,0.0,1.190231132075472e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,0.5488443396226401,0.5488443396226401,True,True,True,True,True,1.421695345911961,0.5555555555555556
1.0,1.03,0.6,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.1736232558139538e-10,0.0,1.1736232558139538e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,0.6318837209302304,0.6318837209302304,True,True,True,True,True,1.5877741085271415,0.5555555555555556
1.0,1.03,0.62,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.1574724770642205e-10,0.0,1.1574724770642205e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,0.7126376146788972,0.7126376146788972,True,True,True,True,True,1.749281896024475,0.5555555555555556
1.0,1.03,0.64,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.1417601809954752e-10,0.0,1.1417601809954752e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,0.7911990950226236,0.7911990950226236,True,True,True,True,True,1.9064048567119278,0.5555555555555556
1.0,1.03,0.66,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.12646875e-10,0.0,1.12646875e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,0.8676562499999994,0.8676562499999994,True,True,True,True,True,2.0593191666666795,0.5555555555555556
1.0,1.03,0.68,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.111581497797357e-10,0.0,1.111581497797357e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,0.9420925110132148,0.9420925110132148,True,True,True,True,True,2.2081916886931103,0.5555555555555556
1.0,1.03,0.7,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.0970826086956525e-10,0.0,1.0970826086956525e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,1.0145869565217371,1.0145869565217371,True,True,False,False,False,2.353180579710155,0.5555555555555556
1.0,1.03,0.72,0.4,0.2,0.904,0.872,2.5335702000000004e-05,0.24402000000000001,1.0829570815450645e-10,0.0,1.0829570815450645e-10,1.012,1.004,True,True,True,0.21900666666667978,0.10500000000000093,1.085214592274677,1.085214592274677,True,True,False,False,False,2.4944358512160347,0.5555555555555556
