beta_e_phys,gamma_exch_phys,gamma_drain_phys,B_eff,E_ind,em_scale,be7_scale,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,passes_Li7,passes_Li_total,passes_all,chi_sum,em_softness
0.98,1.15,0.62,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.347941513761468e-10,0.0,1.347941513761468e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.23970756880734012,0.23970756880734012,True,True,True,True,True,0.4928384709480091,1.0
0.98,1.15,0.64,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.329643665158371e-10,0.0,1.329643665158371e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.14821832579185512,0.14821832579185512,True,True,True,True,True,0.3098599849170391,1.0
0.98,1.15,0.66,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.3118359375e-10,0.0,1.3118359375e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.0591796874999999,0.0591796874999999,True,True,True,True,True,0.13178270833332867,1.0
0.98,1.15,0.68,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.294498898678414e-10,0.0,1.294498898678414e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.02750550660792907,0.02750550660792907,True,True,True,True,True,0.068434346549187,1.0
0.98,1.15,0.7,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2776141304347826e-10,0.0,1.2776141304347826e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.11192934782608674,0.11192934782608674,True,True,True,True,True,0.23728202898550232,1.0
0.98,1.15,0.72,0.0,0.0,1.0,1.0,2.5272527e-05,0.24358000000000002,1.2611641630901288e-10,0.0,1.2611641630901288e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.19417918454935532,0.19417918454935532,True,True,True,True,True,0.4017817024320395,1.0
0.99,1.03,0.56,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3315197368421053e-10,0.0,1.3315197368421053e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.15759868421052697,0.15759868421052697,True,True,True,True,True,0.32190903508773316,1.0
0.99,1.03,0.58,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3126774764150946e-10,0.0,1.3126774764150946e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.06338738207547329,0.06338738207547329,True,True,True,True,True,0.13348643081762576,1.0
0.99,1.03,0.6,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.294361046511628e-10,0.0,1.294361046511628e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.028194767441859413,0.028194767441859413,True,True,True,True,True,0.06310120155039803,1.0
0.99,1.03,0.62,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.27654873853211e-10,0.0,1.27654873853211e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.11725630733944892,0.11725630733944892,True,True,True,True,True,0.24122428134557702,1.0
0.99,1.03,0.64,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2592200226244344e-10,0.0,1.2592200226244344e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.20389988687782754,0.20389988687782754,True,True,True,True,True,0.41451144042233423,1.0
0.99,1.03,0.66,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.24235546875e-10,0.0,1.24235546875e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2882226562499993,0.2882226562499993,True,True,True,True,True,0.5831569791666779,1.0
0.99,1.03,0.68,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2259366740088105e-10,0.0,1.2259366740088105e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.37031662995594683,0.37031662995594683,True,True,True,True,True,0.7473449265785729,1.0
0.99,1.03,0.7,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2099461956521742e-10,0.0,1.2099461956521742e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.45026902173912847,0.45026902173912847,True,True,True,True,True,0.9072497101449362,1.0
0.99,1.03,0.72,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.1943674892703864e-10,0.0,1.1943674892703864e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.5281625536480673,0.5281625536480673,True,True,True,True,True,1.0630367739628137,1.0
0.99,1.05,0.56,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3446381578947364e-10,0.0,1.3446381578947364e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.22319078947368254,0.22319078947368254,True,True,True,True,True,0.4530932456140443,1.0
0.99,1.05,0.58,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.325610259433962e-10,0.0,1.325610259433962e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.1280512971698106,0.1280512971698106,True,True,True,True,True,0.26281426100630034,1.0
0.99,1.05,0.6,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.307113372093023e-10,0.0,1.307113372093023e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.03556686046511589,0.03556686046511589,True,True,True,True,True,0.07784538759691098,1.0
0.99,1.05,0.62,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.289125573394495e-10,0.0,1.289125573394495e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.05437213302752418,0.05437213302752418,True,True,True,True,True,0.11545593272172755,1.0
0.99,1.05,0.64,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2716261312217192e-10,0.0,1.2716261312217192e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.14186934389140354,0.14186934389140354,True,True,True,True,True,0.2904503544494863,1.0
0.99,1.05,0.66,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2545954241071426e-10,0.0,1.2545954241071426e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2270228794642867,0.2270228794642867,True,True,True,True,True,0.46075742559525257,1.0
0.99,1.05,0.68,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2380148678414095e-10,0.0,1.2380148678414095e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.309925660792952,0.309925660792952,True,True,True,True,True,0.6265629882525832,1.0
0.99,1.05,0.7,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2218668478260868e-10,0.0,1.2218668478260868e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.3906657608695658,0.3906657608695658,True,True,True,True,True,0.7880431884058108,1.0
0.99,1.05,0.72,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2061346566523603e-10,0.0,1.2061346566523603e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.46932671673819787,0.46932671673819787,True,True,True,True,True,0.945365100143075,1.0
0.99,1.07,0.56,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3577565789473686e-10,0.0,1.3577565789473686e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.28878289473684327,0.28878289473684327,True,True,True,True,True,0.5842774561403657,1.0
0.99,1.07,0.58,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3385430424528305e-10,0.0,1.3385430424528305e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.19271521226415303,0.19271521226415303,True,True,True,True,True,0.3921420911949852,1.0
0.99,1.07,0.6,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3198656976744187e-10,0.0,1.3198656976744187e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.09932848837209378,0.09932848837209378,True,True,True,True,True,0.20536864341086675,1.0
0.99,1.07,0.62,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3017024082568808e-10,0.0,1.3017024082568808e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.008512041284404432,0.008512041284404432,True,True,True,True,True,0.023735749235488057,1.0
0.99,1.07,0.64,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2840322398190048e-10,0.0,1.2840322398190048e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.07983880090497565,0.07983880090497565,True,True,True,True,True,0.1663892684766305,1.0
0.99,1.07,0.66,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.266835379464286e-10,0.0,1.266835379464286e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.16582310267857017,0.16582310267857017,True,True,True,True,True,0.3383578720238195,1.0
0.99,1.07,0.68,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.250093061674009e-10,0.0,1.250093061674009e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.24953469162995456,0.24953469162995456,True,True,True,True,True,0.5057810499265883,1.0
0.99,1.07,0.7,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2337875000000003e-10,0.0,1.2337875000000003e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.33106249999999793,0.33106249999999793,True,True,True,True,True,0.6688366666666751,1.0
0.99,1.07,0.72,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.217901824034335e-10,0.0,1.217901824034335e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.41049087982832455,0.41049087982832455,True,True,True,True,True,0.8276934263233283,1.0
0.99,1.09,0.56,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3708749999999997e-10,0.0,1.3708749999999997e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.3543749999999989,0.3543749999999989,True,True,True,True,True,0.715461666666677,1.0
0.99,1.09,0.58,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.351475825471698e-10,0.0,1.351475825471698e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.25737912735849033,0.25737912735849033,True,True,True,True,True,0.5214699213836599,1.0
0.99,1.09,0.6,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3326180232558137e-10,0.0,1.3326180232558137e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.16309011627906908,0.16309011627906908,True,True,True,True,True,0.3328918992248173,1.0
0.99,1.09,0.62,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.314279243119266e-10,0.0,1.314279243119266e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.07139621559633046,0.07139621559633046,True,True,True,True,True,0.1495040978593401,1.0
0.99,1.09,0.64,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2964383484162893e-10,0.0,1.2964383484162893e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.017808257918552933,0.017808257918552933,True,True,True,True,True,0.04232818250378506,1.0
0.99,1.09,0.66,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2790753348214284e-10,0.0,1.2790753348214284e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.10462332589285754,0.10462332589285754,True,True,True,True,True,0.21595831845239427,1.0
0.99,1.09,0.68,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2621712555066077e-10,0.0,1.2621712555066077e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.18914372246696104,0.18914372246696104,True,True,True,True,True,0.3849991116006013,1.0
0.99,1.09,0.7,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2457081521739129e-10,0.0,1.2457081521739129e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.27145923913043524,0.27145923913043524,True,True,True,True,True,0.5496301449275497,1.0
0.99,1.09,0.72,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.229668991416309e-10,0.0,1.229668991416309e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.3516550429184551,0.3516550429184551,True,True,True,True,True,0.7100217525035895,1.0
0.99,1.11,0.56,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3839934210526316e-10,0.0,1.3839934210526316e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.41996710526315834,0.41996710526315834,True,True,True,True,True,0.8466458771929959,1.0
0.99,1.11,0.58,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3644086084905662e-10,0.0,1.3644086084905662e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.3220430424528315,0.3220430424528315,True,True,True,True,True,0.6507977515723422,1.0
0.99,1.11,0.6,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3453703488372093e-10,0.0,1.3453703488372093e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.22685174418604698,0.22685174418604698,True,True,True,True,True,0.46041515503877317,1.0
0.99,1.11,0.62,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3268560779816515e-10,0.0,1.3268560779816515e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.13428038990825777,0.13428038990825777,True,True,True,True,True,0.2752724464831947,1.0
0.99,1.11,0.64,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3088444570135746e-10,0.0,1.3088444570135746e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.04422228506787366,0.04422228506787366,True,True,True,True,True,0.09515623680242652,1.0
0.99,1.11,0.66,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2913152901785714e-10,0.0,1.2913152901785714e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.04342354910714232,0.04342354910714232,True,True,True,True,True,0.09355876488096385,1.0
0.99,1.11,0.68,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2742494493392072e-10,0.0,1.2742494493392072e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.12875275330396363,0.12875275330396363,True,True,True,True,True,0.2642171732746065,1.0
0.99,1.11,0.7,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2576288043478262e-10,0.0,1.2576288043478262e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.21185597826086866,0.21185597826086866,True,True,True,True,True,0.43042362318841654,1.0
0.99,1.11,0.72,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2414361587982833e-10,0.0,1.2414361587982833e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2928192060085831,0.2928192060085831,True,True,True,True,True,0.5923500786838454,1.0
0.99,1.13,0.56,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3971118421052627e-10,0.0,1.3971118421052627e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.4855592105263139,0.4855592105263139,True,True,True,True,True,0.977830087719307,1.0
0.99,1.13,0.58,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3773413915094337e-10,0.0,1.3773413915094337e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.38670695754716883,0.38670695754716883,True,True,True,True,True,0.7801255817610169,1.0
0.99,1.13,0.6,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3581226744186044e-10,0.0,1.3581226744186044e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2906133720930223,0.2906133720930223,True,True,True,True,True,0.5879384108527238,1.0
0.99,1.13,0.62,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3394329128440364e-10,0.0,1.3394329128440364e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.1971645642201825,0.1971645642201825,True,True,True,True,True,0.40104079510704416,1.0
0.99,1.13,0.64,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3212505656108594e-10,0.0,1.3212505656108594e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.10625282805429767,0.10625282805429767,True,True,True,True,True,0.21921732277527453,1.0
0.99,1.13,0.66,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.303555245535714e-10,0.0,1.303555245535714e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.017776227678570317,0.017776227678570317,True,True,True,True,True,0.04226412202381982,1.0
0.99,1.13,0.68,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.286327643171806e-10,0.0,1.286327643171806e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.06836178414097009,0.06836178414097009,True,True,True,True,True,0.14343523494861937,1.0
0.99,1.13,0.7,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.269549456521739e-10,0.0,1.269549456521739e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.15225271739130466,0.15225271739130466,True,True,True,True,True,0.3112171014492885,1.0
0.99,1.13,0.72,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2532033261802574e-10,0.0,1.2532033261802574e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.23398336909871237,0.23398336909871237,True,True,True,True,True,0.47467840486410395,1.0
0.99,1.15,0.56,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.4102302631578946e-10,0.0,1.4102302631578946e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.5511513157894733,0.5511513157894733,True,True,True,True,True,1.1090142982456257,1.0
0.99,1.15,0.58,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.390274174528302e-10,0.0,1.390274174528302e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.45137087264151,0.45137087264151,True,True,True,True,True,0.9094534119496992,1.0
0.99,1.15,0.6,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.370875e-10,0.0,1.370875e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.35437500000000016,0.35437500000000016,True,True,True,True,True,0.7154616666666795,1.0
0.99,1.15,0.62,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3520097477064219e-10,0.0,1.3520097477064219e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2600487385321098,0.2600487385321098,True,True,True,True,True,0.5268091437308988,1.0
0.99,1.15,0.64,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.3336566742081448e-10,0.0,1.3336566742081448e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.16828337104072424,0.16828337104072424,True,True,True,True,True,0.34327840874812765,1.0
0.99,1.15,0.66,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.315795200892857e-10,0.0,1.315795200892857e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.07897600446428554,0.07897600446428554,True,True,True,True,True,0.16466367559525028,1.0
0.99,1.15,0.68,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.298405837004405e-10,0.0,1.298405837004405e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.007970814977973976,0.007970814977973976,True,True,True,True,True,0.022653296622627144,1.0
0.99,1.15,0.7,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.281470108695652e-10,0.0,1.281470108695652e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.0926494565217394,0.0926494565217394,True,True,True,True,True,0.192010579710158,1.0
0.99,1.15,0.72,0.0,0.0,1.0,1.0,2.5271263500000003e-05,0.24359,1.2649704935622316e-10,0.0,1.2649704935622316e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.17514753218884163,0.17514753218884163,True,True,True,True,True,0.3570067310443624,1.0
1.0,1.03,0.56,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.3355263157894738e-10,0.0,1.3355263157894738e-10,1.0,1.0,True,True,True,0.0,0.0,0.17763157894736925,0.17763157894736925,True,True,True,True,True,0.3552631578947385,1.0
1.0,1.03,0.58,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.3166273584905662e-10,0.0,1.3166273584905662e-10,1.0,1.0,True,True,True,0.0,0.0,0.08313679245283123,0.08313679245283123,True,True,True,True,True,0.16627358490566246,1.0
1.0,1.03,0.6,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2982558139534886e-10,0.0,1.2982558139534886e-10,1.0,1.0,True,True,True,0.0,0.0,0.008720930232556457,0.008720930232556457,True,True,True,True,True,0.017441860465112913,1.0
1.0,1.03,0.62,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.280389908256881e-10,0.0,1.280389908256881e-10,1.0,1.0,True,True,True,0.0,0.0,0.09805045871559466,0.09805045871559466,True,True,True,True,True,0.19610091743118932,1.0
1.0,1.03,0.64,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2630090497737557e-10,0.0,1.2630090497737557e-10,1.0,1.0,True,True,True,0.0,0.0,0.18495475113122112,0.18495475113122112,True,True,True,True,True,0.36990950226244224,1.0
1.0,1.03,0.66,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.24609375e-10,0.0,1.24609375e-10,1.0,1.0,True,True,True,0.0,0.0,0.26953124999999933,0.26953124999999933,True,True,True,True,True,0.5390624999999987,1.0
1.0,1.03,0.68,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2296255506607931e-10,0.0,1.2296255506607931e-10,1.0,1.0,True,True,True,0.0,0.0,0.3518722466960339,0.3518722466960339,True,True,True,True,True,0.7037444933920678,1.0
1.0,1.03,0.7,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2135869565217394e-10,0.0,1.2135869565217394e-10,1.0,1.0,True,True,True,0.0,0.0,0.4320652173913024,0.4320652173913024,True,True,True,True,True,0.8641304347826048,1.0
1.0,1.03,0.72,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.197961373390558e-10,0.0,1.197961373390558e-10,1.0,1.0,True,True,True,0.0,0.0,0.5101931330472094,0.5101931330472094,True,True,True,True,True,1.0203862660944187,1.0
1.0,1.05,0.56,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.3486842105263155e-10,0.0,1.3486842105263155e-10,1.0,1.0,True,True,True,0.0,0.0,0.2434210526315778,0.2434210526315778,True,True,True,True,True,0.4868421052631556,1.0
1.0,1.05,0.58,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.3295990566037736e-10,0.0,1.3295990566037736e-10,1.0,1.0,True,True,True,0.0,0.0,0.1479952830188683,0.1479952830188683,True,True,True,True,True,0.2959905660377366,1.0
1.0,1.05,0.6,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.311046511627907e-10,0.0,1.311046511627907e-10,1.0,1.0,True,True,True,0.0,0.0,0.055232558139534996,0.055232558139534996,True,True,True,True,True,0.11046511627906999,1.0
1.0,1.05,0.62,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.293004587155963e-10,0.0,1.293004587155963e-10,1.0,1.0,True,True,True,0.0,0.0,0.03497706422018445,0.03497706422018445,True,True,True,True,True,0.0699541284403689,1.0
1.0,1.05,0.64,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2754524886877827e-10,0.0,1.2754524886877827e-10,1.0,1.0,True,True,True,0.0,0.0,0.12273755656108602,0.12273755656108602,True,True,True,True,True,0.24547511312217205,1.0
1.0,1.05,0.66,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2583705357142854e-10,0.0,1.2583705357142854e-10,1.0,1.0,True,True,True,0.0,0.0,0.20814732142857242,0.20814732142857242,True,True,True,True,True,0.41629464285714485,1.0
1.0,1.05,0.68,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2417400881057267e-10,0.0,1.2417400881057267e-10,1.0,1.0,True,True,True,0.0,0.0,0.29129955947136604,0.29129955947136604,True,True,True,True,True,0.5825991189427321,1.0
1.0,1.05,0.7,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2255434782608694e-10,0.0,1.2255434782608694e-10,1.0,1.0,True,True,True,0.0,0.0,0.3722826086956526,0.3722826086956526,True,True,True,True,True,0.7445652173913052,1.0
1.0,1.05,0.72,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.209763948497854e-10,0.0,1.209763948497854e-10,1.0,1.0,True,True,True,0.0,0.0,0.4511802575107298,0.4511802575107298,True,True,True,True,True,0.9023605150214596,1.0
1.0,1.07,0.56,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.361842105263158e-10,0.0,1.361842105263158e-10,1.0,1.0,True,True,True,0.0,0.0,0.3092105263157902,0.3092105263157902,True,True,True,True,True,0.6184210526315804,1.0
1.0,1.07,0.58,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.3425707547169812e-10,0.0,1.3425707547169812e-10,1.0,1.0,True,True,True,0.0,0.0,0.21285377358490667,0.21285377358490667,True,True,True,True,True,0.42570754716981335,1.0
1.0,1.07,0.6,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.3238372093023257e-10,0.0,1.3238372093023257e-10,1.0,1.0,True,True,True,0.0,0.0,0.11918604651162903,0.11918604651162903,True,True,True,True,True,0.23837209302325807,1.0
1.0,1.07,0.62,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.305619266055046e-10,0.0,1.305619266055046e-10,1.0,1.0,True,True,True,0.0,0.0,0.028096330275230934,0.028096330275230934,True,True,True,True,True,0.05619266055046187,1.0
1.0,1.07,0.64,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.28789592760181e-10,0.0,1.28789592760181e-10,1.0,1.0,True,True,True,0.0,0.0,0.060520361990949616,0.060520361990949616,True,True,True,True,True,0.12104072398189923,1.0
1.0,1.07,0.66,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2706473214285716e-10,0.0,1.2706473214285716e-10,1.0,1.0,True,True,True,0.0,0.0,0.14676339285714163,0.14676339285714163,True,True,True,True,True,0.29352678571428326,1.0
1.0,1.07,0.68,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2538546255506608e-10,0.0,1.2538546255506608e-10,1.0,1.0,True,True,True,0.0,0.0,0.23072687224669555,0.23072687224669555,True,True,True,True,True,0.4614537444933911,1.0
1.0,1.07,0.7,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2375e-10,0.0,1.2375e-10,1.0,1.0,True,True,True,0.0,0.0,0.31249999999999895,0.31249999999999895,True,True,True,True,True,0.6249999999999979,1.0
1.0,1.07,0.72,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.2215665236051504e-10,0.0,1.2215665236051504e-10,1.0,1.0,True,True,True,0.0,0.0,0.3921673819742476,0.3921673819742476,True,True,True,True,True,0.7843347639484952,1.0
1.0,1.09,0.56,0.0,0.0,1.0,1.0,2.527e-05,0.2436,1.3749999999999996e-10,0.0,1.3749999999999996e-10,1.0,1.0,True,True,True,0.0,0.0,0.3749999999999987,0.3749999999999987,True,True,True,True,True,0.7499999999999974,1.0
