gamma_r,gamma_im,W
13.40855284366541,-15.39247137665673,0.001337940649329
13.47696382756167,-15.39247137665673,0.0015203570034141
13.54537481145792,-15.39247137665673,0.0017081048208922
13.61378579535417,-15.39247137665673,0.0018830233799987
13.68219677925042,-15.39247137665673,0.0020263109740901
13.75060776314668,-15.39247137665673,0.0021201438787955
13.81901874704293,-15.39247137665673,0.0021492895397937
13.88742973093918,-15.39247137665673,0.002102575363297
13.95584071483543,-15.39247137665673,0.0019740791723044
14.02425169873168,-15.39247137665673,0.001763924646344
14.09266268262793,-15.39247137665673,0.0014785940891403
14.16107366652419,-15.39247137665673,0.0011307096243518
14.22948465042044,-15.39247137665673,0.0007382792540462
14.29789563431669,-15.39247137665673,0.0003234521333897
14.36630661821294,-15.39247137665673,-8.912655292964153e-05
14.4347176021092,-15.39247137665673,-0.000474231091463
14.50312858600545,-15.39247137665673,-0.0008080819435177
14.5715395699017,-15.39247137665673,-0.0010703090296198
14.63995055379795,-15.39247137665673,-0.0012456772280799
14.7083615376942,-15.39247137665673,-0.0013254161970867
14.77677252159046,-15.39247137665673,-0.0013080282642005
14.84518350548671,-15.39247137665673,-0.0011994923314473
14.91359448938296,-15.39247137665673,-0.0010128346218867
14.98200547327921,-15.39247137665673,-0.0007670937978805
15.05041645717547,-15.39247137665673,-0.0004857631806352
15.11882744107172,-15.39247137665673,-0.0001948412033988
15.18723842496797,-15.39247137665673,7.934188294716282e-05
15.25564940886422,-15.39247137665673,0.0003123313293964
15.32406039276047,-15.39247137665673,0.0004835952206536
15.39247137665673,-15.39247137665673,0.0005782314854841
-15.39247137665673,-15.32406039276047,0.0004750776113089
-15.32406039276047,-15.32406039276047,0.000416198993777
-15.25564940886422,-15.32406039276047,0.0002811375194735
-15.18723842496797,-15.32406039276047,8.20590671772133e-05
-15.11882744107172,-15.32406039276047,-0.0001636905951108
-15.05041645717547,-15.32406039276047,-0.0004352265467898
-14.98200547327921,-15.32406039276047,-0.0007100117668652
-14.91359448938296,-15.32406039276047,-0.0009658152132747
-14.84518350548671,-15.32406039276047,-0.0011825644413561
-14.77677252159046,-15.32406039276047,-0.0013439315614282
-14.7083615376942,-15.32406039276047,-0.0014385212642808
-14.63995055379795,-15.32406039276047,-0.0014605709832882
-14.5715395699017,-15.32406039276047,-0.0014101217460652
-14.50312858600545,-15.32406039276047,-0.00129266903739
-14.4347176021092,-15.32406039276047,-0.0011183510916084
-14.36630661821294,-15.32406039276047,-0.0009007728978167
-14.29789563431669,-15.32406039276047,-0.0006555941176563
-14.22948465042044,-15.32406039276047,-0.0003990255568274
-14.16107366652419,-15.32406039276047,-0.0001463806804186
-14.09266268262793,-15.32406039276047,8.918371809430189e-05
-14.02425169873168,-15.32406039276047,0.0002976284327115
-13.95584071483543,-15.32406039276047,0.0004726194637423
-13.88742973093918,-15.32406039276047,0.0006117075911442
-13.81901874704293,-15.32406039276047,0.0007161068345364
-13.75060776314668,-15.32406039276047,0.0007901177654364
-13.68219677925042,-15.32406039276047,0.0008402742666049
-13.61378579535417,-15.32406039276047,0.0008743156049168
-13.54537481145792,-15.32406039276047,0.0009000977162182
-13.47696382756167,-15.32406039276047,0.0009245577317949
-13.40855284366541,-15.32406039276047,0.000952834580667
-13.34014185976916,-15.32406039276047,0.0009876276764116
-13.27173087587291,-15.32406039276047,0.0010288478339562
-13.20331989197666,-15.32406039276047,0.0010735828387083
-13.13490890808041,-15.32406039276047,0.001116367912574
-13.06649792418416,-15.32406039276047,0.0011497219550354
-12.9980869402879,-15.32406039276047,0.0011648866752555
-12.92967595639165,-15.32406039276047,0.0011526896244704
-12.8612649724954,-15.32406039276047,0.0011044448207823
-12.79285398859915,-15.32406039276047,0.0010128062795464
-12.72444300470289,-15.32406039276047,0.0008724995267209
-12.65603202080664,-15.32406039276047,0.0006808724832323
-12.58762103691039,-15.32406039276047,0.0004382277899069
-12.51921005301414,-15.32406039276047,0.000147921214186
-12.45079906911788,-15.32406039276047,-0.0001837672509272
-12.38238808522163,-15.32406039276047,-0.0005479638452142
-12.31397710132538,-15.32406039276047,-0.0009336927244249
-12.24556611742913,-15.32406039276047,-0.0013284795809527
-12.17715513353288,-15.32406039276047,-0.0017190149196298
-12.10874414963663,-15.32406039276047,-0.0020918272817785
-12.04033316574037,-15.32406039276047,-0.0024339238438817
-11.97192218184412,-15.32406039276047,-0.0027333660402132
-11.90351119794787,-15.32406039276047,-0.0029797594628882
-11.83510021405161,-15.32406039276047,-0.003164648562369
-11.76668923015536,-15.32406039276047,-0.0032818161069106
-11.69827824625911,-15.32406039276047,-0.0033274938635629
-11.62986726236286,-15.32406039276047,-0.0033004939685599
-11.56145627846661,-15.32406039276047,-0.0032022699774756
-11.49304529457036,-15.32406039276047,-0.00303691320161
-11.4246343106741,-15.32406039276047,-0.0028110846851762
-11.35622332677785,-15.32406039276047,-0.0025338774008748
-11.2878123428816,-15.32406039276047,-0.0022165983887341
-11.21940135898535,-15.32406039276047,-0.0018724579780184
