gamma_r,gamma_im,W
-0.8355555555555556,-4,-0.0003538619985435
-0.8177777777777777,-4,-0.0003666074935377
-0.7999999999999998,-4,-0.0003743810264818
-0.7822222222222222,-4,-0.0003764179759558
-0.7644444444444447,-4,-0.0003719511279478
-0.7466666666666664,-4,-0.0003602223296833
-0.7288888888888889,-4,-0.0003404950182207
-0.7111111111111112,-4,-0.0003120674403761
-0.6933333333333334,-4,-0.000274286351555
-0.6755555555555555,-4,-0.0002265609554044
-0.6577777777777776,-4,-0.0001683768247178
-0.6400000000000003,-4,-9.930952750912536e-05
-0.622222222222222,-4,-1.903767129977329e-05
-0.6044444444444446,-4,7.264492598931904e-05
-0.5866666666666662,-4,0.0001758182281749
-0.568888888888889,-4,0.0002904264167376
-0.5511111111111111,-4,0.0004162700354446
-0.5333333333333332,-4,0.0005530000858369
-0.515555555555556,-4,0.0007001142864057
-0.4977777777777776,-4,0.0008569556728049
-0.4800000000000002,-4,0.0010227136754733
-0.4622222222222218,-4,0.0011964277653897
-0.4444444444444446,-4,0.0013769937093093
-0.4266666666666667,-4,0.0015631724238135
-0.4088888888888888,-4,0.0017536013640398
-0.3911111111111109,-4,0.0019468083292821
-0.3733333333333333,-4,0.0021412275150655
-0.3555555555555558,-4,0.0023352175910862
-0.3377777777777775,-4,0.0025270815378265
-0.32,-4,0.0027150879328959
-0.3022222222222224,-4,0.0028974933422979
-0.2844444444444445,-4,0.0030725654428344
-0.2666666666666666,-4,0.0032386064805267
-0.2488888888888887,-4,0.0033939766568684
-0.2311111111111115,-4,0.0035371170303318
-0.2133333333333331,-4,0.0036665715250241
-0.1955555555555557,-4,0.003781007651695
-0.1777777777777773,-4,0.0038792355681832
-0.1600000000000001,-4,0.0039602251363869
-0.1422222222222222,-4,0.0040231206702636
-0.1244444444444443,-4,0.0040672531133602
-0.1066666666666664,-4,0.0040921494339004
-0.0888888888888888,-4,0.0040975390793543
-0.0711111111111113,-4,0.0040833573894139
-0.053333333333333,-4,0.0040497459250543
-0.0355555555555555,-4,0.0039970497304952
-0.0177777777777778,-4,0.0039258116030295
0,-4,0.0038367635015049
0.0177777777777778,-4,0.0037308152764929
0.0355555555555557,-4,0.0036090409526923
0.0533333333333336,-4,0.0034726628358901
0.0711111111111106,-4,0.0033230337519857
0.0888888888888885,-4,0.0031616177535147
0.1066666666666664,-4,0.0029899696493104
0.1244444444444443,-4,0.002809713725155
0.1422222222222222,-4,0.0026225220274439
0.1600000000000001,-4,0.0024300925781589
0.177777777777778,-4,0.002234127878171
0.1955555555555559,-4,0.0020363140375901
0.2133333333333329,-4,0.0018383008472351
0.2311111111111108,-4,0.0016416830751381
0.2488888888888887,-4,0.0014479832372471
0.2666666666666666,-4,0.0012586360531719
0.2844444444444445,-4,0.0010749747569829
0.3022222222222224,-4,0.0008982193908126
0.3200000000000003,-4,0.0007294671663718
0.3377777777777782,-4,0.0005696849375257
0.3555555555555552,-4,0.0004197037867133
0.3733333333333331,-4,0.0002802156901055
0.3911111111111109,-4,0.0001517721917367
0.4088888888888888,-4,3.478498601631758e-05
0.4266666666666667,-4,-7.047171848058112e-05
0.4444444444444446,-4,-0.0001638572029022
0.4622222222222225,-4,-0.0002453587756819
0.4800000000000004,-4,-0.0003150850219263
0.4977777777777774,-4,-0.0003732579501885
0.5155555555555553,-4,-0.0004202042250439
0.5333333333333332,-4,-0.0004563456725578
0.5511111111111111,-4,-0.0004821892406372
0.568888888888889,-4,-0.0004983165879068
0.5866666666666669,-4,-0.0005053734637078
0.6044444444444448,-4,-0.0005040590286638
0.6222222222222218,-4,-0.0004951152506153
0.6399999999999997,-4,-0.0004793164951556
0.6577777777777776,-4,-0.0004574594140973
0.6755555555555555,-4,-0.0004303532194448
0.6933333333333334,-4,-0.0003988104153221
0.7111111111111112,-4,-0.0003636380461668
0.7288888888888891,-4,-0.0003256295066677
0.746666666666667,-4,-0.0002855569475964
0.764444444444444,-4,-0.0002441643020007
0.7822222222222219,-4,-0.00020216094823
