beta_e_phys,gamma_exch_phys,gamma_drain_phys,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,surface_name,surface_t,surface_weight,surface_capture_fraction,Li7_surface_over_H,Be7_surface_over_H,Li_total_surface_over_H,chi_D,chi_Y,chi_Li_total_surface,passes_D,passes_Y,passes_Li_total_surface,passes_all,chi_sum
0.98,1.09,0.72,2.5272527e-05,0.24358000000000002,1.2259688841201715e-10,0.0,1.2259688841201715e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2259688841201715e-10,0.0,1.2259688841201715e-10,0.008423333333330797,0.0049999999999980616,0.37015557939914223,True,True,True,True,0.3835789127324711
0.98,1.11,0.56,2.5272527e-05,0.24358000000000002,1.379828947368421e-10,0.0,1.379828947368421e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.379828947368421e-10,0.0,1.379828947368421e-10,0.008423333333330797,0.0049999999999980616,0.3991447368421055,True,True,True,True,0.41256807017543434
0.98,1.11,0.58,2.5272527e-05,0.24358000000000002,1.360303066037736e-10,0.0,1.360303066037736e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.360303066037736e-10,0.0,1.360303066037736e-10,0.008423333333330797,0.0049999999999980616,0.3015153301886809,True,True,True,True,0.3149386635220097
0.98,1.11,0.6,2.5272527e-05,0.24358000000000002,1.341322093023256e-10,0.0,1.341322093023256e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.341322093023256e-10,0.0,1.341322093023256e-10,0.008423333333330797,0.0049999999999980616,0.2066104651162807,True,True,True,True,0.22003379844960955
0.98,1.11,0.62,2.5272527e-05,0.24358000000000002,1.322863532110092e-10,0.0,1.322863532110092e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.322863532110092e-10,0.0,1.322863532110092e-10,0.008423333333330797,0.0049999999999980616,0.11431766055046032,True,True,True,True,0.12774099388378918
0.98,1.11,0.64,2.5272527e-05,0.24358000000000002,1.3049061085972852e-10,0.0,1.3049061085972852e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3049061085972852e-10,0.0,1.3049061085972852e-10,0.008423333333330797,0.0049999999999980616,0.02453054298642672,True,True,True,True,0.03795387631975558
0.98,1.11,0.66,2.5272527e-05,0.24358000000000002,1.2874296875e-10,0.0,1.2874296875e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2874296875e-10,0.0,1.2874296875e-10,0.008423333333330797,0.0049999999999980616,0.06285156249999942,True,True,True,True,0.07627489583332828
0.98,1.11,0.68,2.5272527e-05,0.24358000000000002,1.2704151982378856e-10,0.0,1.2704151982378856e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2704151982378856e-10,0.0,1.2704151982378856e-10,0.008423333333330797,0.0049999999999980616,0.14792400881057133,True,True,True,True,0.16134734214390017
0.98,1.11,0.7,2.5272527e-05,0.24358000000000002,1.2538445652173915e-10,0.0,1.2538445652173915e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2538445652173915e-10,0.0,1.2538445652173915e-10,0.008423333333330797,0.0049999999999980616,0.2307771739130418,True,True,True,True,0.24420050724637066
0.98,1.11,0.72,2.5272527e-05,0.24358000000000002,1.2377006437768244e-10,0.0,1.2377006437768244e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2377006437768244e-10,0.0,1.2377006437768244e-10,0.008423333333330797,0.0049999999999980616,0.31149678111587775,True,True,True,True,0.3249201144492066
0.98,1.13,0.56,2.5272527e-05,0.24358000000000002,1.3929078947368418e-10,0.0,1.3929078947368418e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3929078947368418e-10,0.0,1.3929078947368418e-10,0.008423333333330797,0.0049999999999980616,0.4645394736842094,True,True,True,True,0.47796280701753824
0.98,1.13,0.58,2.5272527e-05,0.24358000000000002,1.3731969339622638e-10,0.0,1.3731969339622638e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3731969339622638e-10,0.0,1.3731969339622638e-10,0.008423333333330797,0.0049999999999980616,0.3659846698113197,True,True,True,True,0.37940800314464856
0.98,1.13,0.6,2.5272527e-05,0.24358000000000002,1.3540360465116276e-10,0.0,1.3540360465116276e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3540360465116276e-10,0.0,1.3540360465116276e-10,0.008423333333330797,0.0049999999999980616,0.27018023255813856,True,True,True,True,0.2836035658914674
0.98,1.13,0.62,2.5272527e-05,0.24358000000000002,1.3354025229357796e-10,0.0,1.3354025229357796e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3354025229357796e-10,0.0,1.3354025229357796e-10,0.008423333333330797,0.0049999999999980616,0.17701261467889828,True,True,True,True,0.19043594801222713
0.98,1.13,0.64,2.5272527e-05,0.24358000000000002,1.3172748868778278e-10,0.0,1.3172748868778278e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3172748868778278e-10,0.0,1.3172748868778278e-10,0.008423333333330797,0.0049999999999980616,0.08637443438913962,True,True,True,True,0.09979776772246848
0.98,1.13,0.66,2.5272527e-05,0.24358000000000002,1.2996328124999997e-10,0.0,1.2996328124999997e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2996328124999997e-10,0.0,1.2996328124999997e-10,0.008423333333330797,0.0049999999999980616,0.0018359375000010479,True,True,True,True,0.015259270833329907
0.98,1.13,0.68,2.5272527e-05,0.24358000000000002,1.2824570484581495e-10,0.0,1.2824570484581495e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2824570484581495e-10,0.0,1.2824570484581495e-10,0.008423333333330797,0.0049999999999980616,0.08771475770925213,True,True,True,True,0.101138091042581
0.98,1.13,0.7,2.5272527e-05,0.24358000000000002,1.265729347826087e-10,0.0,1.265729347826087e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.265729347826087e-10,0.0,1.265729347826087e-10,0.008423333333330797,0.0049999999999980616,0.17135326086956493,True,True,True,True,0.18477659420289377
0.98,1.13,0.72,2.5272527e-05,0.24358000000000002,1.2494324034334762e-10,0.0,1.2494324034334762e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2494324034334762e-10,0.0,1.2494324034334762e-10,0.008423333333330797,0.0049999999999980616,0.2528379828326185,True,True,True,True,0.26626131616594734
0.98,1.15,0.56,2.5272527e-05,0.24358000000000002,1.405986842105263e-10,0.0,1.405986842105263e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.405986842105263e-10,0.0,1.405986842105263e-10,0.008423333333330797,0.0049999999999980616,0.5299342105263158,True,True,True,True,0.5433575438596447
0.98,1.15,0.58,2.5272527e-05,0.24358000000000002,1.3860908018867924e-10,0.0,1.3860908018867924e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3860908018867924e-10,0.0,1.3860908018867924e-10,0.008423333333330797,0.0049999999999980616,0.4304540094339624,True,True,True,True,0.44387734276729124
0.98,1.15,0.6,2.5272527e-05,0.24358000000000002,1.36675e-10,0.0,1.36675e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.36675e-10,0.0,1.36675e-10,0.008423333333330797,0.0049999999999980616,0.33375000000000027,True,True,True,True,0.3471733333333291
0.98,1.15,0.62,2.5272527e-05,0.24358000000000002,1.347941513761468e-10,0.0,1.347941513761468e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.347941513761468e-10,0.0,1.347941513761468e-10,0.008423333333330797,0.0049999999999980616,0.23970756880734012,True,True,True,True,0.25313090214066897
0.98,1.15,0.64,2.5272527e-05,0.24358000000000002,1.329643665158371e-10,0.0,1.329643665158371e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.329643665158371e-10,0.0,1.329643665158371e-10,0.008423333333330797,0.0049999999999980616,0.14821832579185512,True,True,True,True,0.16164165912518397
0.98,1.15,0.66,2.5272527e-05,0.24358000000000002,1.3118359375e-10,0.0,1.3118359375e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3118359375e-10,0.0,1.3118359375e-10,0.008423333333330797,0.0049999999999980616,0.0591796874999999,True,True,True,True,0.07260302083332876
0.98,1.15,0.68,2.5272527e-05,0.24358000000000002,1.294498898678414e-10,0.0,1.294498898678414e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.294498898678414e-10,0.0,1.294498898678414e-10,0.008423333333330797,0.0049999999999980616,0.02750550660792907,True,True,True,True,0.04092883994125793
0.98,1.15,0.7,2.5272527e-05,0.24358000000000002,1.2776141304347826e-10,0.0,1.2776141304347826e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2776141304347826e-10,0.0,1.2776141304347826e-10,0.008423333333330797,0.0049999999999980616,0.11192934782608674,True,True,True,True,0.12535268115941559
0.98,1.15,0.72,2.5272527e-05,0.24358000000000002,1.2611641630901288e-10,0.0,1.2611641630901288e-10,0.996,0.994,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2611641630901288e-10,0.0,1.2611641630901288e-10,0.008423333333330797,0.0049999999999980616,0.19417918454935532,True,True,True,True,0.20760251788268416
0.99,1.03,0.56,2.5271263500000003e-05,0.24359,1.3315197368421053e-10,0.0,1.3315197368421053e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3315197368421053e-10,0.0,1.3315197368421053e-10,0.004211666666676692,0.0025000000000025002,0.15759868421052697,True,True,True,True,0.16431035087720616
0.99,1.03,0.58,2.5271263500000003e-05,0.24359,1.3126774764150946e-10,0.0,1.3126774764150946e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3126774764150946e-10,0.0,1.3126774764150946e-10,0.004211666666676692,0.0025000000000025002,0.06338738207547329,True,True,True,True,0.07009904874215248
0.99,1.03,0.6,2.5271263500000003e-05,0.24359,1.294361046511628e-10,0.0,1.294361046511628e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.294361046511628e-10,0.0,1.294361046511628e-10,0.004211666666676692,0.0025000000000025002,0.028194767441859413,True,True,True,True,0.03490643410853861
0.99,1.03,0.62,2.5271263500000003e-05,0.24359,1.27654873853211e-10,0.0,1.27654873853211e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.27654873853211e-10,0.0,1.27654873853211e-10,0.004211666666676692,0.0025000000000025002,0.11725630733944892,True,True,True,True,0.1239679740061281
0.99,1.03,0.64,2.5271263500000003e-05,0.24359,1.2592200226244344e-10,0.0,1.2592200226244344e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2592200226244344e-10,0.0,1.2592200226244344e-10,0.004211666666676692,0.0025000000000025002,0.20389988687782754,True,True,True,True,0.21061155354450672
0.99,1.03,0.66,2.5271263500000003e-05,0.24359,1.24235546875e-10,0.0,1.24235546875e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.24235546875e-10,0.0,1.24235546875e-10,0.004211666666676692,0.0025000000000025002,0.2882226562499993,True,True,True,True,0.29493432291667854
0.99,1.03,0.68,2.5271263500000003e-05,0.24359,1.2259366740088105e-10,0.0,1.2259366740088105e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2259366740088105e-10,0.0,1.2259366740088105e-10,0.004211666666676692,0.0025000000000025002,0.37031662995594683,True,True,True,True,0.37702829662262605
0.99,1.03,0.7,2.5271263500000003e-05,0.24359,1.2099461956521742e-10,0.0,1.2099461956521742e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2099461956521742e-10,0.0,1.2099461956521742e-10,0.004211666666676692,0.0025000000000025002,0.45026902173912847,True,True,True,True,0.4569806884058077
0.99,1.03,0.72,2.5271263500000003e-05,0.24359,1.1943674892703864e-10,0.0,1.1943674892703864e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.1943674892703864e-10,0.0,1.1943674892703864e-10,0.004211666666676692,0.0025000000000025002,0.5281625536480673,True,True,True,True,0.5348742203147465
0.99,1.05,0.56,2.5271263500000003e-05,0.24359,1.3446381578947364e-10,0.0,1.3446381578947364e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3446381578947364e-10,0.0,1.3446381578947364e-10,0.004211666666676692,0.0025000000000025002,0.22319078947368254,True,True,True,True,0.22990245614036173
0.99,1.05,0.58,2.5271263500000003e-05,0.24359,1.325610259433962e-10,0.0,1.325610259433962e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.325610259433962e-10,0.0,1.325610259433962e-10,0.004211666666676692,0.0025000000000025002,0.1280512971698106,True,True,True,True,0.13476296383648978
0.99,1.05,0.6,2.5271263500000003e-05,0.24359,1.307113372093023e-10,0.0,1.307113372093023e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.307113372093023e-10,0.0,1.307113372093023e-10,0.004211666666676692,0.0025000000000025002,0.03556686046511589,True,True,True,True,0.042278527131795085
0.99,1.05,0.62,2.5271263500000003e-05,0.24359,1.289125573394495e-10,0.0,1.289125573394495e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.289125573394495e-10,0.0,1.289125573394495e-10,0.004211666666676692,0.0025000000000025002,0.05437213302752418,True,True,True,True,0.06108379969420337
0.99,1.05,0.64,2.5271263500000003e-05,0.24359,1.2716261312217192e-10,0.0,1.2716261312217192e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2716261312217192e-10,0.0,1.2716261312217192e-10,0.004211666666676692,0.0025000000000025002,0.14186934389140354,True,True,True,True,0.14858101055808273
0.99,1.05,0.66,2.5271263500000003e-05,0.24359,1.2545954241071426e-10,0.0,1.2545954241071426e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2545954241071426e-10,0.0,1.2545954241071426e-10,0.004211666666676692,0.0025000000000025002,0.2270228794642867,True,True,True,True,0.2337345461309659
0.99,1.05,0.68,2.5271263500000003e-05,0.24359,1.2380148678414095e-10,0.0,1.2380148678414095e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2380148678414095e-10,0.0,1.2380148678414095e-10,0.004211666666676692,0.0025000000000025002,0.309925660792952,True,True,True,True,0.3166373274596312
0.99,1.05,0.7,2.5271263500000003e-05,0.24359,1.2218668478260868e-10,0.0,1.2218668478260868e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2218668478260868e-10,0.0,1.2218668478260868e-10,0.004211666666676692,0.0025000000000025002,0.3906657608695658,True,True,True,True,0.397377427536245
0.99,1.05,0.72,2.5271263500000003e-05,0.24359,1.2061346566523603e-10,0.0,1.2061346566523603e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2061346566523603e-10,0.0,1.2061346566523603e-10,0.004211666666676692,0.0025000000000025002,0.46932671673819787,True,True,True,True,0.4760383834048771
0.99,1.07,0.56,2.5271263500000003e-05,0.24359,1.3577565789473686e-10,0.0,1.3577565789473686e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3577565789473686e-10,0.0,1.3577565789473686e-10,0.004211666666676692,0.0025000000000025002,0.28878289473684327,True,True,True,True,0.2954945614035225
0.99,1.07,0.58,2.5271263500000003e-05,0.24359,1.3385430424528305e-10,0.0,1.3385430424528305e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3385430424528305e-10,0.0,1.3385430424528305e-10,0.004211666666676692,0.0025000000000025002,0.19271521226415303,True,True,True,True,0.19942687893083222
0.99,1.07,0.6,2.5271263500000003e-05,0.24359,1.3198656976744187e-10,0.0,1.3198656976744187e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3198656976744187e-10,0.0,1.3198656976744187e-10,0.004211666666676692,0.0025000000000025002,0.09932848837209378,True,True,True,True,0.10604015503877297
0.99,1.07,0.62,2.5271263500000003e-05,0.24359,1.3017024082568808e-10,0.0,1.3017024082568808e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3017024082568808e-10,0.0,1.3017024082568808e-10,0.004211666666676692,0.0025000000000025002,0.008512041284404432,True,True,True,True,0.015223707951083625
0.99,1.07,0.64,2.5271263500000003e-05,0.24359,1.2840322398190048e-10,0.0,1.2840322398190048e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2840322398190048e-10,0.0,1.2840322398190048e-10,0.004211666666676692,0.0025000000000025002,0.07983880090497565,True,True,True,True,0.08655046757165484
0.99,1.07,0.66,2.5271263500000003e-05,0.24359,1.266835379464286e-10,0.0,1.266835379464286e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.266835379464286e-10,0.0,1.266835379464286e-10,0.004211666666676692,0.0025000000000025002,0.16582310267857017,True,True,True,True,0.17253476934524936
0.99,1.07,0.68,2.5271263500000003e-05,0.24359,1.250093061674009e-10,0.0,1.250093061674009e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.250093061674009e-10,0.0,1.250093061674009e-10,0.004211666666676692,0.0025000000000025002,0.24953469162995456,True,True,True,True,0.2562463582966338
0.99,1.07,0.7,2.5271263500000003e-05,0.24359,1.2337875000000003e-10,0.0,1.2337875000000003e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2337875000000003e-10,0.0,1.2337875000000003e-10,0.004211666666676692,0.0025000000000025002,0.33106249999999793,True,True,True,True,0.33777416666667714
0.99,1.07,0.72,2.5271263500000003e-05,0.24359,1.217901824034335e-10,0.0,1.217901824034335e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.217901824034335e-10,0.0,1.217901824034335e-10,0.004211666666676692,0.0025000000000025002,0.41049087982832455,True,True,True,True,0.41720254649500377
0.99,1.09,0.56,2.5271263500000003e-05,0.24359,1.3708749999999997e-10,0.0,1.3708749999999997e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3708749999999997e-10,0.0,1.3708749999999997e-10,0.004211666666676692,0.0025000000000025002,0.3543749999999989,True,True,True,True,0.3610866666666781
0.99,1.09,0.58,2.5271263500000003e-05,0.24359,1.351475825471698e-10,0.0,1.351475825471698e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.351475825471698e-10,0.0,1.351475825471698e-10,0.004211666666676692,0.0025000000000025002,0.25737912735849033,True,True,True,True,0.26409079402516955
0.99,1.09,0.6,2.5271263500000003e-05,0.24359,1.3326180232558137e-10,0.0,1.3326180232558137e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3326180232558137e-10,0.0,1.3326180232558137e-10,0.004211666666676692,0.0025000000000025002,0.16309011627906908,True,True,True,True,0.16980178294574827
0.99,1.09,0.62,2.5271263500000003e-05,0.24359,1.314279243119266e-10,0.0,1.314279243119266e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.314279243119266e-10,0.0,1.314279243119266e-10,0.004211666666676692,0.0025000000000025002,0.07139621559633046,True,True,True,True,0.07810788226300965
0.99,1.09,0.64,2.5271263500000003e-05,0.24359,1.2964383484162893e-10,0.0,1.2964383484162893e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2964383484162893e-10,0.0,1.2964383484162893e-10,0.004211666666676692,0.0025000000000025002,0.017808257918552933,True,True,True,True,0.024519924585232125
0.99,1.09,0.66,2.5271263500000003e-05,0.24359,1.2790753348214284e-10,0.0,1.2790753348214284e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2790753348214284e-10,0.0,1.2790753348214284e-10,0.004211666666676692,0.0025000000000025002,0.10462332589285754,True,True,True,True,0.11133499255953673
0.99,1.09,0.68,2.5271263500000003e-05,0.24359,1.2621712555066077e-10,0.0,1.2621712555066077e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2621712555066077e-10,0.0,1.2621712555066077e-10,0.004211666666676692,0.0025000000000025002,0.18914372246696104,True,True,True,True,0.19585538913364023
0.99,1.09,0.7,2.5271263500000003e-05,0.24359,1.2457081521739129e-10,0.0,1.2457081521739129e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2457081521739129e-10,0.0,1.2457081521739129e-10,0.004211666666676692,0.0025000000000025002,0.27145923913043524,True,True,True,True,0.27817090579711445
0.99,1.09,0.72,2.5271263500000003e-05,0.24359,1.229668991416309e-10,0.0,1.229668991416309e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.229668991416309e-10,0.0,1.229668991416309e-10,0.004211666666676692,0.0025000000000025002,0.3516550429184551,True,True,True,True,0.35836670958513434
0.99,1.11,0.56,2.5271263500000003e-05,0.24359,1.3839934210526316e-10,0.0,1.3839934210526316e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3839934210526316e-10,0.0,1.3839934210526316e-10,0.004211666666676692,0.0025000000000025002,0.41996710526315834,True,True,True,True,0.42667877192983755
0.99,1.11,0.58,2.5271263500000003e-05,0.24359,1.3644086084905662e-10,0.0,1.3644086084905662e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3644086084905662e-10,0.0,1.3644086084905662e-10,0.004211666666676692,0.0025000000000025002,0.3220430424528315,True,True,True,True,0.3287547091195107
0.99,1.11,0.6,2.5271263500000003e-05,0.24359,1.3453703488372093e-10,0.0,1.3453703488372093e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3453703488372093e-10,0.0,1.3453703488372093e-10,0.004211666666676692,0.0025000000000025002,0.22685174418604698,True,True,True,True,0.23356341085272617
0.99,1.11,0.62,2.5271263500000003e-05,0.24359,1.3268560779816515e-10,0.0,1.3268560779816515e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3268560779816515e-10,0.0,1.3268560779816515e-10,0.004211666666676692,0.0025000000000025002,0.13428038990825777,True,True,True,True,0.14099205657493696
0.99,1.11,0.64,2.5271263500000003e-05,0.24359,1.3088444570135746e-10,0.0,1.3088444570135746e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3088444570135746e-10,0.0,1.3088444570135746e-10,0.004211666666676692,0.0025000000000025002,0.04422228506787366,True,True,True,True,0.050933951734552854
0.99,1.11,0.66,2.5271263500000003e-05,0.24359,1.2913152901785714e-10,0.0,1.2913152901785714e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2913152901785714e-10,0.0,1.2913152901785714e-10,0.004211666666676692,0.0025000000000025002,0.04342354910714232,True,True,True,True,0.05013521577382152
0.99,1.11,0.68,2.5271263500000003e-05,0.24359,1.2742494493392072e-10,0.0,1.2742494493392072e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2742494493392072e-10,0.0,1.2742494493392072e-10,0.004211666666676692,0.0025000000000025002,0.12875275330396363,True,True,True,True,0.13546441997064282
0.99,1.11,0.7,2.5271263500000003e-05,0.24359,1.2576288043478262e-10,0.0,1.2576288043478262e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2576288043478262e-10,0.0,1.2576288043478262e-10,0.004211666666676692,0.0025000000000025002,0.21185597826086866,True,True,True,True,0.21856764492754785
0.99,1.11,0.72,2.5271263500000003e-05,0.24359,1.2414361587982833e-10,0.0,1.2414361587982833e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2414361587982833e-10,0.0,1.2414361587982833e-10,0.004211666666676692,0.0025000000000025002,0.2928192060085831,True,True,True,True,0.2995308726752623
0.99,1.13,0.56,2.5271263500000003e-05,0.24359,1.3971118421052627e-10,0.0,1.3971118421052627e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3971118421052627e-10,0.0,1.3971118421052627e-10,0.004211666666676692,0.0025000000000025002,0.4855592105263139,True,True,True,True,0.4922708771929931
0.99,1.13,0.58,2.5271263500000003e-05,0.24359,1.3773413915094337e-10,0.0,1.3773413915094337e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3773413915094337e-10,0.0,1.3773413915094337e-10,0.004211666666676692,0.0025000000000025002,0.38670695754716883,True,True,True,True,0.39341862421384804
0.99,1.13,0.6,2.5271263500000003e-05,0.24359,1.3581226744186044e-10,0.0,1.3581226744186044e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3581226744186044e-10,0.0,1.3581226744186044e-10,0.004211666666676692,0.0025000000000025002,0.2906133720930223,True,True,True,True,0.2973250387597015
0.99,1.13,0.62,2.5271263500000003e-05,0.24359,1.3394329128440364e-10,0.0,1.3394329128440364e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3394329128440364e-10,0.0,1.3394329128440364e-10,0.004211666666676692,0.0025000000000025002,0.1971645642201825,True,True,True,True,0.2038762308868617
0.99,1.13,0.64,2.5271263500000003e-05,0.24359,1.3212505656108594e-10,0.0,1.3212505656108594e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3212505656108594e-10,0.0,1.3212505656108594e-10,0.004211666666676692,0.0025000000000025002,0.10625282805429767,True,True,True,True,0.11296449472097686
0.99,1.13,0.66,2.5271263500000003e-05,0.24359,1.303555245535714e-10,0.0,1.303555245535714e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.303555245535714e-10,0.0,1.303555245535714e-10,0.004211666666676692,0.0025000000000025002,0.017776227678570317,True,True,True,True,0.02448789434524951
0.99,1.13,0.68,2.5271263500000003e-05,0.24359,1.286327643171806e-10,0.0,1.286327643171806e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.286327643171806e-10,0.0,1.286327643171806e-10,0.004211666666676692,0.0025000000000025002,0.06836178414097009,True,True,True,True,0.07507345080764928
0.99,1.13,0.7,2.5271263500000003e-05,0.24359,1.269549456521739e-10,0.0,1.269549456521739e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.269549456521739e-10,0.0,1.269549456521739e-10,0.004211666666676692,0.0025000000000025002,0.15225271739130466,True,True,True,True,0.15896438405798385
