phi_probe_cycles_down,P_down_fit,phi_probe_cycles_up,P_up_fit
0.8273233082706767,0.8364382478786799,0.5773233082706767,0.1635617521213201
0.829829573934837,0.8564065523290113,0.579829573934837,0.1435934476709887
0.8323358395989975,0.874806845649178,0.5823358395989975,0.125193154350822
0.8348421052631578,0.8912633630911149,0.5848421052631578,0.1087366369088851
0.8373483709273182,0.9054265426005077,0.5873483709273182,0.0945734573994923
0.8398546365914787,0.9169857179627454,0.5898546365914787,0.08301428203725458
0.8423609022556391,0.9256808193870982,0.5923609022556391,0.07431918061290177
0.8448671679197995,0.9313124483312429,0.5948671679197995,0.06868755166875706
0.8473734335839599,0.9337497640818757,0.5973734335839599,0.06625023591812429
0.8498796992481202,0.9329357317621969,0.5998796992481202,0.06706426823780309
0.8523859649122807,0.9288894275857276,0.6023859649122807,0.07111057241427243
0.854892230576441,0.9217052666536951,0.604892230576441,0.07829473334630488
0.8573984962406015,0.9115491984905235,0.6073984962406015,0.08845080150947648
0.859904761904762,0.8986520919074931,0.609904761904762,0.1013479080925069
0.8624110275689223,0.8833006900977051,0.6124110275689223,0.1166993099022949
0.8649172932330826,0.8658266471682503,0.6149172932330826,0.1341733528317497
0.8674235588972431,0.8465942494512962,0.6174235588972431,0.1534057505487038
0.8699298245614034,0.8259874733176196,0.6199298245614034,0.1740125266823804
0.8724360902255638,0.8043970342208616,0.6224360902255638,0.1956029657791384
0.8749423558897244,0.7822080416314647,0.6249423558897244,0.2177919583685353
0.8774486215538847,0.7597887971600064,0.6274486215538847,0.2402112028399936
0.8799548872180452,0.7374811670093804,0.6299548872180452,0.2625188329906196
0.8824611528822055,0.7155928351311789,0.6324611528822055,0.2844071648688211
0.8849674185463658,0.6943916109110608,0.6349674185463658,0.3056083890889392
0.8874736842105263,0.6741018352600064,0.6374736842105263,0.3258981647399936
0.8899799498746866,0.6549028107051018,0.6399799498746866,0.3450971892948982
0.8924862155388472,0.636929081524589,0.6424862155388472,0.363070918475411
0.8949924812030076,0.6202723138471343,0.6449924812030076,0.3797276861528657
0.8974987468671679,0.6049844751410208,0.6474987468671679,0.3950155248589792
0.9000050125313284,0.5910819875318452,0.6500050125313284,0.4089180124681548
0.9025112781954887,0.5785505278098064,0.6525112781954887,0.4214494721901936
0.905017543859649,0.5673501652391031,0.655017543859649,0.4326498347608969
0.9075238095238094,0.5574205618491385,0.6575238095238094,0.4425794381508615
0.91003007518797,0.5486860038695831,0.66003007518797,0.4513139961304169
0.9125363408521303,0.5410600825638237,0.6625363408521303,0.4589399174361763
0.9150426065162908,0.5344498935923615,0.6650426065162908,0.4655501064076385
0.9175488721804511,0.528759672618366,0.6675488721804511,0.471240327381634
0.9200551378446115,0.5238938284591308,0.6700551378446115,0.4761061715408692
0.9225614035087719,0.5197593719189431,0.6725614035087719,0.4802406280810569
0.9250676691729323,0.5162677676060198,0.6750676691729323,0.4837322323939802
0.9275739348370928,0.5133362573796751,0.6775739348370928,0.4866637426203249
0.9300802005012532,0.510888718022723,0.6800802005012532,0.489111281977277
0.9325864661654135,0.5088561231336324,0.6825864661654135,0.4911438768663676
0.935092731829574,0.5071766811792573,0.685092731829574,0.4928233188207427
0.9375989974937343,0.5057957193430529,0.6875989974937343,0.4942042806569471
0.9401052631578947,0.5046653774340437,0.6901052631578947,0.4953346225659563
0.9426115288220551,0.5037441687784586,0.6926115288220551,0.4962558312215414
0.9451177944862156,0.502996456635598,0.6951177944862156,0.497003543364402
0.9476240601503759,0.5023918860180338,0.6976240601503759,0.4976081139819662
0.9501303258145364,0.5019048024233501,0.7001303258145364,0.4980951975766499
0.9526365914786967,0.5015136812948569,0.7026365914786967,0.4984863187051431
0.9551428571428571,0.5012005852630798,0.7051428571428571,0.4987994147369202
0.9576491228070175,0.5009506604931646,0.7076491228070175,0.4990493395068354
0.9601553884711779,0.5007516787931867,0.7101553884711779,0.4992483212068133
0.9626616541353384,0.5005936284726413,0.7126616541353384,0.4994063715273587
0.9651679197994988,0.5004683541818714,0.7151679197994988,0.4995316458181286
0.9676741854636591,0.5003692439896841,0.7176741854636591,0.4996307560103159
0.9701804511278196,0.5002909606366173,0.7201804511278196,0.4997090393633827
0.9726867167919799,0.5002292131061632,0.7226867167919799,0.4997707868938368
0.9751929824561403,0.5001805642665674,0.7251929824561403,0.4998194357334326
0.9776992481203007,0.5001422702467119,0.7276992481203007,0.4998577297532881
