Pump Power  H,Conversion Efficiency H,Pump Power  V,Conversion Efficiency V,Fit x H,Fit y H,Fit x V,Fit y V
,,,,636.112612612613,60.084732684082,548.232232232232,56.6148184634486
,,,,636.912112112112,60.0876994601208,548.903903903904,56.6250620510164
,,,,637.711611611612,60.0905513532278,549.575575575576,56.6352085719277
,,,,638.511111111111,60.0932885686568,550.247247247247,56.6452581712455
,,,,639.310610610611,60.0959113114498,550.918918918919,56.6552109939037
,,,,640.11011011011,60.0984197864374,551.590590590591,56.6650671847067
,,,,640.90960960961,60.1008141982386,552.262262262262,56.6748268883301
,,,,641.709109109109,60.1030947512613,552.933933933934,56.6844902493199
,,,,642.508608608609,60.1052616497022,553.605605605606,56.6940574120936
,,,,643.308108108108,60.1073150975473,554.277277277277,56.7035285209395
,,,,644.107607607608,60.1092552985714,554.948948948949,56.7129037200171
,,,,644.907107107107,60.1110824563391,555.620620620621,56.7221831533572
,,,,645.706606606607,60.1127967742044,556.292292292292,56.7313669648619
,,,,646.506106106106,60.1143984553109,556.963963963964,56.7404552983046
,,,,647.305605605606,60.1158877025921,557.635635635636,56.7494482973305
,,,,648.105105105105,60.1172647187716,558.307307307307,56.758346105456
,,,,648.904604604605,60.118529706363,558.978978978979,56.7671488660695
,,,,649.704104104104,60.1196828676705,559.650650650651,56.775856722431
,,,,650.503603603604,60.1207244047884,560.322322322322,56.7844698176724
,,,,651.303103103103,60.1216545196019,560.993993993994,56.7929882947973
,,,,652.102602602603,60.1224734137869,561.665665665666,56.8014122966815
,,,,652.902102102102,60.1231812888103,562.337337337337,56.8097419660729
,,,,653.701601601602,60.1237783459301,563.009009009009,56.8179774455915
,,,,654.501101101101,60.1242647861955,563.680680680681,56.8261188777296
,,,,655,60.1245123707872,564.352352352352,56.8341664048516
,,,,655.300600600601,60.1246408104471,565,56.8418372980893
,,,,656.1001001001,60.1249066193171,565.024024024024,56.8421201691947
,,,,656.8995995996,60.1250624132295,565.695695695696,56.8499803128682
,,,,657.699099099099,60.1251083924,566.367367367367,56.8577469778544
,,,,658.498598598599,60.1250447568366,567.039039039039,56.8654203060079
,,,,659.298098098098,60.1248717063393,567.710710710711,56.8730004390562
,,,,660.097597597598,60.1245894405004,568.382382382383,56.8804875185996
,,,,660.897097097097,60.1241981587049,569.054054054054,56.8878816861114
,,,,661.696596596597,60.1236980601302,569.725725725726,56.8951830829378
,,,,662.496096096096,60.1230893437468,570.397397397398,56.902391850298
,,,,663.295595595596,60.1223722083179,571.069069069069,56.9095081292846
,,,,664.095095095095,60.1215468524001,571.740740740741,56.9165320608633
,,,,664.894594594595,60.1206134743429,572.412412412413,56.923463785873
,,,,665.694094094094,60.1195722722896,573.084084084084,56.9303034450263
,,,,666.493593593594,60.1184234441769,573.755755755756,56.937051178909
,,,,667.293093093093,60.1171671877353,574.427427427427,56.9437071279807
,,,,668.092592592593,60.115803700489,575.099099099099,56.9502714325745
,,,,668.892092092092,60.1143331797566,575.770770770771,56.9567442328973
,,,,669.691591591592,60.1127558226506,576.442442442442,56.9631256690299
,,,,670.491091091091,60.111071826078,577.114114114114,56.9694158809268
,,,,671.290590590591,60.1092813867402,577.785785785786,56.9756150084166
,,,,672,60.107603730941,578.457457457458,56.9817231912021
,,,,672.09009009009,60.1073847011335,579.129129129129,56.98774056886
,,,,672.88958958959,60.1053819655487,579.800800800801,56.9936672808414
,,,,673.689089089089,60.1032733760717,580.472472472473,56.9995034664718
,,,,674.488588588589,60.1010591285836,581.144144144144,57.0052492649507
,,,,675.288088088088,60.0987394187608,581.815815815816,57.0109048153525
,,,,676.087587587588,60.0963144420749,582.487487487488,57.016470256626
,,,,676.887087087087,60.0937843937934,583.159159159159,57.0219457275947
,,,,677.686586586587,60.0911494689792,583.830830830831,57.0273313669566
,,,,678.486086086086,60.0884098624914,584.502502502503,57.0326273132848
,,,,679.285585585586,60.0855657689849,585,57.0364922050703
,,,,680.085085085085,60.082617382911,585.174174174174,57.0378337050271
,,,,680.884584584585,60.0795648985171,585.845845845846,57.0429506805063
,,,,681.684084084084,60.0764085098474,586.517517517518,57.0479783779204
,,,,682.483583583584,60.0731484107425,587.189189189189,57.0529169353424
,,,,683.283083083083,60.06978479484,587.860860860861,57.0577664907203
,,,,684.082582582583,60.0663178555743,588.532532532533,57.0625271818779
,,,,684.882082082082,60.0627477861769,589.204204204204,57.067199146514
,,,,685.681581581582,60.0590747796768,589.875875875876,57.0717825222029
,,,,686.481081081081,60.0552990289002,590.547547547548,57.0762774463946
,,,,687.280580580581,60.051420726471,591.219219219219,57.0806840564145
,,,,688.08008008008,60.0474400648105,591.890890890891,57.0850024894639
,,,,688.87957957958,60.0433572361384,592.562562562563,57.0892328826198
,,,,689.679079079079,60.039172432472,593.234234234234,57.0933753728351
,,,,690.478578578579,60.0348858456269,593.905905905906,57.0974300969386
,,,,691.278078078078,60.0304976672171,594.577577577578,57.1013971916351
,,,,692.077577577578,60.026008088655,595.249249249249,57.1052767935056
,,,,692.877077077077,60.0214173011516,595.920920920921,57.1090690390072
,,,,693.676576576577,60.0167254957169,596.592592592593,57.1127740644734
,,,,694.476076076076,60.0119328631594,597.264264264264,57.1163920061139
,,,,695,60.0087375849735,597.935935935936,57.119923000015
,,,,695.275575575576,60.0070395940872,598.607607607608,57.1233671821393
,,,,696.075075075075,60.0020458789072,599.279279279279,57.1267246883262
,,,,696.874574574575,59.996951907826,599.950950950951,57.1299956542917
,,,,697.674074074074,59.9917578708495,600,57.1302311307889
,,,,698.473573573574,59.9864639577835,600.622622622623,57.1331802156284
,,,,699.273073073073,59.9810703582335,601.294294294294,57.1362785078061
,,,,700.072572572573,59.9755772616049,601.965965965966,57.1392906661712
,,,,700.872072072072,59.9699848571035,602.637637637638,57.1422168259472
,,,,701.671571571572,59.9642933337352,603.309309309309,57.1450571222347
,,,,702.471071071071,59.9585028803064,603.980980980981,57.1478116900115
,,,,703.270570570571,59.9526136854241,604.652652652653,57.1504806641325
,,,,704.07007007007,59.9466259374959,605.324324324324,57.15306417933
,,,,704.86956956957,59.9405398247306,605.995995995996,57.1555623702138
,,,,705.669069069069,59.9343555351378,606.667667667668,57.1579753712711
,,,,706.468568568569,59.9280732565283,607.339339339339,57.1603033168666
,,,,707.268068068068,59.9216931765142,608.011011011011,57.1625463412427
,,,,708.067567567568,59.9152154825093,608.682682682683,57.1647045785195
,,,,708.867067067067,59.908640361729,609.354354354354,57.166778162695
,,,,709.666566566567,59.9019680011902,610.026026026026,57.168767227645
,,,,710.466066066066,59.8951985877121,610.697697697698,57.1706719071233
,,,,711.265565565566,59.8883323079158,611.369369369369,57.1724923347617
,,,,712.065065065065,59.8813693482246,612.041041041041,57.1742286440702
,,,,712.864564564565,59.8743098948644,612.712712712713,57.1758809684368
,,,,713.664064064064,59.8671541338634,613.384384384384,57.1774494411281
,,,,714.463563563564,59.8599022510526,614.056056056056,57.1789341952889
,,,,715.263063063063,59.8525544320658,614.727727727728,57.1803353639424
,,,,716.062562562563,59.8451108623398,615.399399399399,57.1816530799904
,,,,716.862062062062,59.8375717271146,616.071071071071,57.1828874762132
,,,,717.661561561562,59.8299372114334,616.742742742743,57.18403868527
,,,,718.461061061061,59.8222075001428,617.414414414415,57.1851068396985
,,,,719.260560560561,59.8143827778931,618.086086086086,57.1860920719155
,,,,720.06006006006,59.8064632291382,618.757757757758,57.1869945142166
,,,,720.85955955956,59.7984490381359,619.42942942943,57.1878142987763
,,,,721.659059059059,59.7903403889481,620.101101101101,57.1885515576483
,,,,722,59.7868538284496,620.772772772773,57.1892064227656
,,,,722.458558558559,59.7821374654408,621.444444444445,57.1897790259401
,,,,723.258058058058,59.7738404512843,622.116116116116,57.1902694988633
,,,,724.057557557558,59.7654495299535,622.787787787788,57.1906779731061
,,,,724.857057057057,59.7569648847277,623.45945945946,57.1910045801186
,,,,725.656556556557,59.7483866986912,624.131131131131,57.1912494512309
,,,,726.456056056056,59.7397151547331,624.802802802803,57.1914127176523
,,,,727.255555555556,59.7309504355475,625,57.1914451741162
,,,,728.055055055055,59.7220927236337,625.474474474475,57.1914945104722
,,,,728.854554554555,59.7131422012966,626.146146146146,57.1914949606594
,,,,729.654054054054,59.7040990506463,626.817817817818,57.191414199063
,,,,730.453553553554,59.6949634535986,627.48948948949,57.1912523564117
,,,,731.253053053053,59.6857355918753,628.161161161161,57.1910095633145
,,,,732.052552552553,59.676415647004,628.832832832833,57.1906859502603
,,,,732.852052052052,59.6670038003183,629.504504504505,57.1902816476184
,,,,733.651551551552,59.6575002329582,630.176176176176,57.1897967856382
,,,,734.451051051051,59.64790512587,630.847847847848,57.1892314944496
,,,,735.250550550551,59.6382186598066,631.51951951952,57.1885859040627
,,,,736.05005005005,59.6284410153274,632.191191191191,57.1878601443684
,,,,736.84954954955,59.6185723727988,632.862862862863,57.187054345138
,,,,737.649049049049,59.6086129123942,633.534534534535,57.1861686360235
,,,,738.448548548549,59.5985628140939,634.206206206206,57.1852031465577
,,,,739.248048048048,59.5884222576857,634.877877877878,57.1841580061542
,,,,740.047547547548,59.5781914227647,635.54954954955,57.1830333441075
,,,,740.847047047047,59.5678704887336,636.221221221221,57.181829289593
,,,,741.646546546547,59.5574596348026,636.892892892893,57.1805459716673
,,,,742.446046046046,59.5469590399901,637.564564564565,57.1791835192681
,,,,743.245545545546,59.5363688831222,638.236236236236,57.1777420612142
,,,,744.045045045045,59.5256893428333,638.907907907908,57.1762217262059
,,,,744.844544544545,59.514920597566,639.57957957958,57.1746226428247
,,,,745.644044044044,59.5040628255714,640.251251251251,57.1729449395336
,,,,746.443543543544,59.493116204909,640.922922922923,57.1711887446772
,,,,747.243043043043,59.4820809134474,641.594594594595,57.1693541864817
,,,,748.042542542543,59.4709571288636,642.266266266266,57.1674413930549
,,,,748.842042042042,59.459745028644,642.937937937938,57.1654504923864
,,,,749.641541541542,59.4484447900839,643.60960960961,57.1633816123477
,,,,750.441041041041,59.437056590288,644.281281281281,57.1612348806922
,,,,751.240540540541,59.4255806061706,644.952952952953,57.1590104250552
,,,,752.04004004004,59.4140170144552,645.624624624625,57.1567083729542
,,,,752.83953953954,59.4023659916755,646.296296296296,57.1543288517889
,,,,753.639039039039,59.3906277141747,646.967967967968,57.1518719888411
,,,,754.438538538539,59.3788023581064,647.63963963964,57.1493379112749
,,,,755.238038038038,59.3668900994339,648.311311311311,57.146726746137
,,,,756.037537537538,59.3548911139312,648.982982982983,57.1440386203564
,,,,756.837037037037,59.3428055771827,649.654654654655,57.1412736607446
,,,,757.636536536537,59.3306336645832,650.326326326326,57.1384319939958
,,,,758.436036036036,59.3183755513385,650.997997997998,57.135513746687
,,,,759.235535535536,59.3060314124653,651.66966966967,57.1325190452778
,,,,760.035035035035,59.2936014227909,652.341341341341,57.1294480161108
,,,,760.834534534535,59.2810857569544,653,57.1263624831493
,,,,761.634034034034,59.2684845894058,653.013013013013,57.1263007854115
,,,,762.433533533534,59.2557980944068,653.684684684685,57.1230774792883
,,,,763.233033033033,59.2430264460305,654.356356356356,57.1197782237328
,,,,764.032532532533,59.2301698181619,655.028028028028,57.1164031446198
,,,,764.832032032032,59.2172283844979,655.6996996997,57.1129523677073
,,,,765.631531531532,59.2042023185475,656.371371371371,57.1094260186366
,,,,766.431031031031,59.1910917936316,657.043043043043,57.1058242229324
,,,,767.230530530531,59.1778969828838,657.714714714715,57.1021471060029
,,,,768.03003003003,59.16461805925,658.386386386386,57.0983947931399
,,,,768.82952952953,59.1512551954887,659.058058058058,57.0945674095187
,,,,769.629029029029,59.1378085641711,659.72972972973,57.0906650801984
,,,,770.428528528529,59.1242783376816,660.401401401401,57.086687930122
,,,,771.228028028028,59.1106646882172,661.073073073073,57.0826360841161
,,,,772.027527527528,59.0969677877885,661.744744744745,57.0785096668914
,,,,772.827027027027,59.0831878082192,662.416416416416,57.0743088030427
,,,,773.626526526527,59.0693249211465,663.088088088088,57.0700336170488
,,,,774.426026026026,59.0553792980213,663.75975975976,57.0656842332725
,,,,775.225525525526,59.0413511101082,664.431431431432,57.0612607759612
,,,,776.025025025025,59.0272405284857,665.103103103103,57.0567633692464
,,,,776.824524524525,59.0130477240464,665.774774774775,57.0521921371439
,,,,777.624024024024,58.9987728674969,666.446446446447,57.0475472035544
,,,,778.423523523524,58.9844161293584,667.118118118118,57.0428286922626
,,,,779.223023023023,58.9699776799665,667.78978978979,57.0380367269383
,,,,780.022522522523,58.9554576894712,668.461461461462,57.0331714311358
,,,,780.822022022022,58.9408563278374,669.133133133133,57.0282329282941
,,,,781.621521521522,58.9261737648451,669.804804804805,57.0232213417374
,,,,782.421021021021,58.9114101700889,670.476476476477,57.0181367946744
,,,,783.220520520521,58.896565712979,671.148148148148,57.012979410199
,,,,784.02002002002,58.8816405627407,671.81981981982,57.0077493112905
,,,,784.81951951952,58.8666348884148,672.491491491492,57.0024466208128
,,,,785.619019019019,58.8515488588577,673.163163163163,56.9970714615155
,,,,786.418518518519,58.8363826427416,673.834834834835,56.9916239560333
,,,,787.218018018018,58.8211364085544,677,56.9649832471631
,,,,816,58.2203862566591,696,56.7720659879901
